driverId,driver_age,circuitId,alt,raceId,year,race_month,race_day,qualifying_position,constructorId,qualify_pos_minus1,final_pos_minus1,driver_race_points1,wins1,final_status1,alt1,constructorId1,constructor_race_points1,constructor_season_points1,qualify_pos_minus2,final_pos_minus2,driver_race_points2,wins2,final_status2,alt2,constructorId2,constructor_race_points2,constructor_season_points2,qualify_pos_minus3,final_pos_minus3,driver_race_points3,wins3,final_status3,alt3,constructorId3,constructor_race_points3,constructor_season_points3,qualify_pos_minus4,final_pos_minus4,driver_race_points4,wins4,final_status4,alt4,constructorId4,constructor_race_points4,constructor_season_points4,qualify_pos_minus5,final_pos_minus5,driver_race_points5,wins5,final_status5,alt5,constructorId5,constructor_race_points5,constructor_season_points5,qualify_pos_minus6,final_pos_minus6,driver_race_points6,wins6,final_status6,alt6,constructorId6,constructor_race_points6,constructor_season_points6,qualify_pos_minus7,final_pos_minus7,driver_race_points7,wins7,final_status7,alt7,constructorId7,constructor_race_points7,constructor_season_points7,qualify_pos_minus8,final_pos_minus8,driver_race_points8,wins8,final_status8,alt8,constructorId8,constructor_race_points8,constructor_season_points8,qualify_pos_minus9,final_pos_minus9,driver_race_points9,wins9,final_status9,alt9,constructorId9,constructor_race_points9,constructor_season_points9,qualify_pos_minus10,final_pos_minus10,driver_race_points10,wins10,final_status10,alt10,constructorId10,constructor_race_points10,constructor_season_points10,qualify_pos_minus11,final_pos_minus11,driver_race_points11,wins11,final_status11,alt11,constructorId11,constructor_race_points11,constructor_season_points11,qualify_pos_minus12,final_pos_minus12,driver_race_points12,wins12,final_status12,alt12,constructorId12,constructor_race_points12,constructor_season_points12,qualify_pos_minus13,final_pos_minus13,driver_race_points13,wins13,final_status13,alt13,constructorId13,constructor_race_points13,constructor_season_points13,qualify_pos_minus14,final_pos_minus14,driver_race_points14,wins14,final_status14,alt14,constructorId14,constructor_race_points14,constructor_season_points14,qualify_pos_minus15,final_pos_minus15,driver_race_points15,wins15,final_status15,alt15,constructorId15,constructor_race_points15,constructor_season_points15,qualify_pos_minus16,final_pos_minus16,driver_race_points16,wins16,final_status16,alt16,constructorId16,constructor_race_points16,constructor_season_points16,qualify_pos_minus17,final_pos_minus17,driver_race_points17,wins17,final_status17,alt17,constructorId17,constructor_race_points17,constructor_season_points17,qualify_pos_minus18,final_pos_minus18,driver_race_points18,wins18,final_status18,alt18,constructorId18,constructor_race_points18,constructor_season_points18,qualify_pos_minus19,final_pos_minus19,driver_race_points19,wins19,final_status19,alt19,constructorId19,constructor_race_points19,constructor_season_points19,qualify_pos_minus20,final_pos_minus20,driver_race_points20,wins20,final_status20,alt20,constructorId20,constructor_race_points20,constructor_season_points20,qualify_pos_minus21,final_pos_minus21,driver_race_points21,wins21,final_status21,alt21,constructorId21,constructor_race_points21,constructor_season_points21,qualify_pos_minus22,final_pos_minus22,driver_race_points22,wins22,final_status22,alt22,constructorId22,constructor_race_points22,constructor_season_points22,qualify_pos_minus23,final_pos_minus23,driver_race_points23,wins23,final_status23,alt23,constructorId23,constructor_race_points23,constructor_season_points23,qualify_pos_minus24,final_pos_minus24,driver_race_points24,wins24,final_status24,alt24,constructorId24,constructor_race_points24,constructor_season_points24,Top_3_finish
13,35,32,2227.0,966,2016,10,30,9,3,9.0,7.0,49.0,0.0,11.0,161.0,3.0,6.0,130.0,12.0,9.0,43.0,0.0,1.0,45.0,3.0,3.0,124.0,10.0,13.0,41.0,0.0,11.0,18.0,3.0,10.0,121.0,12.0,12.0,41.0,0.0,11.0,18.0,3.0,0.0,111.0,11.0,9.0,41.0,0.0,1.0,162.0,3.0,10.0,111.0,10.0,10.0,39.0,0.0,1.0,401.0,3.0,5.0,101.0,10.0,22.0,38.0,0.0,22.0,103.0,3.0,2.0,96.0,18.0,18.0,38.0,0.0,12.0,264.0,3.0,2.0,94.0,12.0,11.0,38.0,0.0,11.0,153.0,3.0,0.0,92.0,10.0,20.0,38.0,0.0,23.0,678.0,3.0,2.0,92.0,6.0,10.0,38.0,0.0,1.0,-7.0,3.0,9.0,90.0,8.0,20.0,37.0,0.0,31.0,13.0,3.0,15.0,81.0,14.0,10.0,37.0,0.0,11.0,7.0,3.0,1.0,66.0,18.0,8.0,36.0,0.0,1.0,109.0,3.0,14.0,65.0,5.0,5.0,32.0,0.0,1.0,2.0,3.0,22.0,51.0,11.0,6.0,22.0,0.0,1.0,5.0,3.0,9.0,29.0,7.0,8.0,14.0,0.0,11.0,7.0,3.0,6.0,20.0,6.0,5.0,10.0,0.0,1.0,10.0,3.0,14.0,14.0,8.0,8.0,121.0,0.0,1.0,3.0,3.0,4.0,257.0,8.0,20.0,117.0,0.0,96.0,785.0,3.0,10.0,253.0,7.0,6.0,117.0,0.0,1.0,2227.0,3.0,23.0,243.0,9.0,17.0,109.0,0.0,31.0,161.0,3.0,0.0,220.0,15.0,4.0,109.0,0.0,1.0,2.0,3.0,12.0,220.0,5.0,17.0,97.0,0.0,12.0,45.0,3.0,10.0,208.0,0
18,36,32,2227.0,966,2016,10,30,13,1,19.0,9.0,21.0,0.0,11.0,161.0,1.0,12.0,74.0,17.0,18.0,19.0,0.0,11.0,45.0,1.0,0.0,62.0,9.0,9.0,19.0,0.0,1.0,18.0,1.0,8.0,62.0,13.0,19.0,17.0,0.0,23.0,18.0,1.0,6.0,54.0,15.0,12.0,17.0,0.0,11.0,162.0,1.0,0.0,48.0,9.0,21.0,17.0,0.0,130.0,401.0,1.0,6.0,48.0,12.0,8.0,17.0,0.0,11.0,103.0,1.0,4.0,42.0,8.0,22.0,13.0,0.0,44.0,264.0,1.0,6.0,38.0,17.0,12.0,13.0,0.0,11.0,153.0,1.0,0.0,32.0,5.0,6.0,13.0,0.0,1.0,678.0,1.0,8.0,32.0,19.0,11.0,5.0,0.0,1.0,-7.0,1.0,0.0,24.0,12.0,22.0,5.0,0.0,131.0,13.0,1.0,0.0,24.0,13.0,9.0,5.0,0.0,11.0,7.0,1.0,12.0,24.0,12.0,9.0,3.0,0.0,11.0,109.0,1.0,2.0,12.0,12.0,10.0,1.0,0.0,11.0,2.0,1.0,9.0,10.0,13.0,13.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,14.0,20.0,0.0,0.0,131.0,7.0,1.0,1.0,1.0,13.0,14.0,0.0,0.0,11.0,10.0,1.0,0.0,0.0,12.0,12.0,16.0,0.0,11.0,3.0,1.0,0.0,27.0,17.0,14.0,16.0,0.0,11.0,785.0,1.0,0.0,27.0,20.0,14.0,16.0,0.0,1.0,2227.0,1.0,0.0,27.0,14.0,6.0,16.0,0.0,1.0,161.0,1.0,8.0,27.0,13.0,9.0,8.0,0.0,1.0,2.0,1.0,2.0,19.0,16.0,16.0,6.0,0.0,11.0,45.0,1.0,0.0,17.0,0
20,29,32,2227.0,966,2016,10,30,7,6,6.0,4.0,177.0,0.0,1.0,161.0,6.0,12.0,347.0,4.0,4.0,165.0,0.0,1.0,45.0,6.0,22.0,335.0,5.0,22.0,153.0,0.0,4.0,18.0,6.0,12.0,313.0,22.0,5.0,153.0,0.0,1.0,18.0,6.0,22.0,301.0,3.0,3.0,143.0,0.0,1.0,162.0,6.0,27.0,279.0,4.0,6.0,128.0,0.0,1.0,401.0,6.0,10.0,252.0,6.0,5.0,120.0,0.0,1.0,103.0,6.0,18.0,242.0,5.0,4.0,110.0,0.0,1.0,264.0,6.0,20.0,224.0,6.0,9.0,98.0,0.0,1.0,153.0,6.0,12.0,204.0,4.0,21.0,96.0,0.0,27.0,678.0,6.0,15.0,192.0,4.0,2.0,96.0,0.0,1.0,-7.0,6.0,30.0,177.0,3.0,2.0,78.0,0.0,1.0,13.0,6.0,26.0,147.0,4.0,4.0,60.0,0.0,1.0,7.0,6.0,12.0,121.0,6.0,3.0,48.0,0.0,1.0,109.0,6.0,33.0,109.0,2.0,20.0,33.0,0.0,4.0,2.0,6.0,15.0,76.0,4.0,2.0,33.0,0.0,1.0,5.0,6.0,28.0,61.0,3.0,21.0,15.0,0.0,5.0,7.0,6.0,18.0,33.0,3.0,3.0,15.0,0.0,1.0,10.0,6.0,15.0,15.0,16.0,4.0,278.0,3.0,1.0,3.0,6.0,27.0,428.0,3.0,3.0,266.0,3.0,1.0,785.0,6.0,27.0,401.0,3.0,18.0,251.0,3.0,3.0,2227.0,6.0,0.0,374.0,5.0,3.0,251.0,3.0,1.0,161.0,6.0,15.0,374.0,4.0,2.0,236.0,3.0,1.0,2.0,6.0,22.0,359.0,4.0,3.0,218.0,3.0,1.0,45.0,6.0,27.0,337.0,0
154,30,32,2227.0,966,2016,10,30,21,210,17.0,10.0,29.0,0.0,11.0,161.0,210.0,1.0,29.0,8.0,11.0,28.0,0.0,1.0,45.0,210.0,0.0,28.0,12.0,21.0,28.0,0.0,23.0,18.0,210.0,0.0,28.0,15.0,22.0,28.0,0.0,54.0,18.0,210.0,0.0,28.0,12.0,11.0,28.0,0.0,11.0,162.0,210.0,0.0,28.0,11.0,13.0,28.0,0.0,1.0,401.0,210.0,0.0,28.0,15.0,13.0,28.0,0.0,11.0,103.0,210.0,0.0,28.0,11.0,14.0,28.0,0.0,11.0,264.0,210.0,0.0,28.0,13.0,20.0,28.0,0.0,31.0,153.0,210.0,0.0,28.0,13.0,7.0,28.0,0.0,1.0,678.0,210.0,6.0,28.0,11.0,13.0,22.0,0.0,11.0,-7.0,210.0,0.0,22.0,15.0,14.0,22.0,0.0,12.0,13.0,210.0,0.0,22.0,15.0,13.0,22.0,0.0,12.0,7.0,210.0,0.0,22.0,14.0,18.0,22.0,0.0,5.0,109.0,210.0,0.0,22.0,15.0,8.0,22.0,0.0,11.0,2.0,210.0,4.0,22.0,14.0,19.0,18.0,0.0,11.0,5.0,210.0,0.0,18.0,9.0,5.0,18.0,0.0,1.0,7.0,210.0,10.0,18.0,19.0,6.0,8.0,0.0,1.0,10.0,210.0,8.0,8.0,15.0,9.0,51.0,0.0,1.0,3.0,208.0,2.0,78.0,15.0,8.0,49.0,0.0,11.0,785.0,208.0,5.0,76.0,12.0,10.0,45.0,0.0,1.0,2227.0,208.0,1.0,71.0,13.0,18.0,44.0,0.0,31.0,161.0,208.0,4.0,70.0,8.0,17.0,44.0,0.0,3.0,2.0,208.0,6.0,66.0,8.0,7.0,44.0,0.0,1.0,45.0,208.0,10.0,60.0,0
807,29,32,2227.0,966,2016,10,30,5,10,7.0,22.0,54.0,0.0,4.0,161.0,10.0,4.0,138.0,9.0,8.0,54.0,0.0,1.0,45.0,10.0,10.0,134.0,8.0,8.0,50.0,0.0,1.0,18.0,10.0,12.0,124.0,8.0,21.0,46.0,0.0,4.0,18.0,10.0,4.0,112.0,9.0,10.0,46.0,0.0,1.0,162.0,10.0,5.0,108.0,7.0,4.0,45.0,0.0,1.0,401.0,10.0,22.0,103.0,7.0,7.0,33.0,0.0,1.0,103.0,10.0,7.0,81.0,9.0,10.0,27.0,0.0,11.0,264.0,10.0,1.0,74.0,9.0,7.0,26.0,0.0,1.0,153.0,10.0,14.0,73.0,3.0,19.0,20.0,0.0,23.0,678.0,10.0,0.0,59.0,12.0,9.0,20.0,0.0,1.0,-7.0,10.0,17.0,59.0,9.0,8.0,18.0,0.0,11.0,13.0,10.0,5.0,42.0,5.0,6.0,14.0,0.0,1.0,7.0,10.0,23.0,37.0,11.0,20.0,6.0,0.0,5.0,109.0,10.0,6.0,14.0,13.0,21.0,6.0,0.0,4.0,2.0,10.0,2.0,8.0,10.0,15.0,6.0,0.0,11.0,5.0,10.0,0.0,6.0,8.0,15.0,6.0,0.0,11.0,7.0,10.0,0.0,6.0,10.0,7.0,6.0,0.0,1.0,10.0,10.0,6.0,6.0,7.0,7.0,58.0,0.0,1.0,3.0,10.0,16.0,136.0,6.0,6.0,52.0,0.0,11.0,785.0,10.0,8.0,120.0,10.0,7.0,44.0,0.0,1.0,2227.0,10.0,10.0,112.0,7.0,14.0,38.0,0.0,3.0,161.0,10.0,10.0,102.0,6.0,19.0,38.0,0.0,4.0,2.0,10.0,15.0,92.0,11.0,6.0,38.0,0.0,1.0,45.0,10.0,8.0,77.0,0
815,26,32,2227.0,966,2016,10,30,12,10,11.0,8.0,84.0,0.0,11.0,161.0,10.0,4.0,138.0,7.0,7.0,80.0,0.0,1.0,45.0,10.0,10.0,134.0,7.0,6.0,74.0,0.0,1.0,18.0,10.0,12.0,124.0,10.0,8.0,66.0,0.0,1.0,18.0,10.0,4.0,112.0,8.0,8.0,62.0,0.0,1.0,162.0,10.0,5.0,108.0,6.0,5.0,58.0,0.0,1.0,401.0,10.0,22.0,103.0,9.0,10.0,48.0,0.0,11.0,103.0,10.0,7.0,81.0,13.0,11.0,47.0,0.0,11.0,264.0,10.0,1.0,74.0,11.0,6.0,47.0,0.0,1.0,153.0,10.0,14.0,73.0,16.0,17.0,39.0,0.0,23.0,678.0,10.0,0.0,59.0,2.0,3.0,39.0,0.0,1.0,-7.0,10.0,17.0,59.0,11.0,10.0,24.0,0.0,11.0,13.0,10.0,5.0,42.0,8.0,3.0,23.0,0.0,1.0,7.0,10.0,23.0,37.0,9.0,7.0,8.0,0.0,1.0,109.0,10.0,6.0,14.0,7.0,9.0,2.0,0.0,11.0,2.0,10.0,2.0,8.0,7.0,11.0,0.0,0.0,1.0,5.0,10.0,0.0,6.0,18.0,16.0,0.0,0.0,11.0,7.0,10.0,0.0,6.0,9.0,13.0,0.0,0.0,1.0,10.0,10.0,6.0,6.0,4.0,5.0,78.0,0.0,1.0,3.0,10.0,16.0,136.0,13.0,12.0,68.0,0.0,11.0,785.0,10.0,8.0,120.0,9.0,8.0,68.0,0.0,1.0,2227.0,10.0,10.0,112.0,6.0,5.0,64.0,0.0,1.0,161.0,10.0,10.0,102.0,7.0,3.0,54.0,0.0,1.0,2.0,10.0,15.0,92.0,9.0,12.0,39.0,0.0,11.0,45.0,10.0,8.0,77.0,0
817,27,32,2227.0,966,2016,10,30,4,9,3.0,3.0,227.0,1.0,1.0,161.0,9.0,15.0,400.0,6.0,6.0,212.0,1.0,1.0,45.0,9.0,26.0,385.0,4.0,1.0,204.0,1.0,1.0,18.0,9.0,43.0,359.0,2.0,2.0,179.0,0.0,1.0,18.0,9.0,26.0,316.0,6.0,5.0,161.0,0.0,1.0,162.0,9.0,16.0,290.0,5.0,2.0,151.0,0.0,1.0,401.0,9.0,18.0,274.0,3.0,2.0,133.0,0.0,1.0,103.0,9.0,33.0,256.0,3.0,3.0,115.0,0.0,1.0,264.0,9.0,25.0,223.0,4.0,4.0,100.0,0.0,1.0,153.0,9.0,30.0,198.0,7.0,5.0,88.0,0.0,1.0,678.0,9.0,28.0,168.0,3.0,7.0,78.0,0.0,1.0,-7.0,9.0,10.0,140.0,4.0,7.0,72.0,0.0,1.0,13.0,9.0,18.0,130.0,1.0,2.0,66.0,0.0,1.0,7.0,9.0,18.0,112.0,3.0,4.0,48.0,0.0,1.0,109.0,9.0,37.0,94.0,6.0,11.0,36.0,0.0,11.0,2.0,9.0,0.0,57.0,2.0,4.0,36.0,0.0,1.0,5.0,9.0,27.0,57.0,5.0,4.0,24.0,0.0,1.0,7.0,9.0,18.0,30.0,8.0,4.0,12.0,0.0,1.0,10.0,9.0,12.0,12.0,5.0,6.0,92.0,0.0,1.0,3.0,9.0,9.0,187.0,9.0,11.0,84.0,0.0,11.0,785.0,9.0,6.0,178.0,5.0,5.0,84.0,0.0,1.0,2227.0,9.0,22.0,172.0,3.0,10.0,74.0,0.0,1.0,161.0,9.0,1.0,150.0,10.0,15.0,73.0,0.0,22.0,2.0,9.0,10.0,149.0,7.0,15.0,73.0,0.0,11.0,45.0,9.0,0.0,139.0,1
821,25,32,2227.0,966,2016,10,30,17,210,14.0,21.0,0.0,0.0,23.0,161.0,210.0,1.0,29.0,10.0,20.0,0.0,0.0,11.0,45.0,210.0,0.0,28.0,13.0,19.0,0.0,0.0,61.0,18.0,210.0,0.0,28.0,14.0,11.0,0.0,0.0,11.0,18.0,210.0,0.0,28.0,10.0,13.0,0.0,0.0,11.0,162.0,210.0,0.0,28.0,13.0,12.0,0.0,0.0,1.0,401.0,210.0,0.0,28.0,11.0,11.0,0.0,0.0,11.0,103.0,210.0,0.0,28.0,15.0,13.0,0.0,0.0,11.0,264.0,210.0,0.0,28.0,14.0,16.0,0.0,0.0,11.0,153.0,210.0,0.0,28.0,11.0,11.0,0.0,0.0,11.0,678.0,210.0,6.0,28.0,15.0,16.0,0.0,0.0,11.0,-7.0,210.0,0.0,22.0,14.0,13.0,0.0,0.0,12.0,13.0,210.0,0.0,22.0,12.0,11.0,0.0,0.0,11.0,7.0,210.0,0.0,22.0,16.0,11.0,0.0,0.0,11.0,109.0,210.0,0.0,22.0,16.0,17.0,0.0,0.0,11.0,2.0,210.0,4.0,22.0,18.0,14.0,0.0,0.0,11.0,5.0,210.0,0.0,18.0,13.0,19.0,0.0,0.0,31.0,7.0,210.0,10.0,18.0,20.0,20.0,0.0,0.0,4.0,10.0,210.0,8.0,8.0,15.0,15.0,0.0,0.0,11.0,3.0,15.0,0.0,0.0,11.0,14.0,0.0,0.0,11.0,785.0,15.0,0.0,0.0,16.0,14.0,0.0,0.0,11.0,161.0,15.0,0.0,0.0,14.0,15.0,0.0,0.0,11.0,2.0,15.0,0.0,0.0,16.0,13.0,0.0,0.0,11.0,45.0,15.0,0.0,0.0,14.0,20.0,0.0,0.0,10.0,18.0,15.0,0.0,0.0,0
822,27,32,2227.0,966,2016,10,30,8,3,8.0,16.0,81.0,0.0,11.0,161.0,3.0,6.0,130.0,11.0,10.0,81.0,0.0,1.0,45.0,3.0,3.0,124.0,11.0,5.0,80.0,0.0,1.0,18.0,3.0,10.0,121.0,11.0,20.0,70.0,0.0,25.0,18.0,3.0,0.0,111.0,5.0,6.0,70.0,0.0,1.0,162.0,3.0,10.0,111.0,8.0,8.0,62.0,0.0,1.0,401.0,3.0,5.0,101.0,8.0,9.0,58.0,0.0,11.0,103.0,3.0,2.0,96.0,10.0,9.0,56.0,0.0,11.0,264.0,3.0,2.0,94.0,7.0,14.0,54.0,0.0,11.0,153.0,3.0,0.0,92.0,8.0,9.0,54.0,0.0,11.0,678.0,3.0,2.0,92.0,8.0,6.0,52.0,0.0,1.0,-7.0,3.0,9.0,90.0,7.0,3.0,44.0,0.0,1.0,13.0,3.0,15.0,81.0,11.0,12.0,29.0,0.0,11.0,7.0,3.0,1.0,66.0,7.0,5.0,29.0,0.0,1.0,109.0,3.0,14.0,65.0,3.0,4.0,19.0,0.0,1.0,2.0,3.0,22.0,51.0,5.0,10.0,7.0,0.0,1.0,5.0,3.0,9.0,29.0,6.0,9.0,6.0,0.0,11.0,7.0,3.0,6.0,20.0,11.0,8.0,4.0,0.0,1.0,10.0,3.0,14.0,14.0,6.0,13.0,136.0,0.0,11.0,3.0,3.0,4.0,257.0,4.0,5.0,136.0,0.0,11.0,785.0,3.0,10.0,253.0,6.0,3.0,126.0,0.0,1.0,2227.0,3.0,23.0,243.0,12.0,19.0,111.0,0.0,31.0,161.0,3.0,0.0,220.0,3.0,12.0,111.0,0.0,4.0,2.0,3.0,12.0,220.0,3.0,5.0,111.0,0.0,1.0,45.0,3.0,10.0,208.0,0
825,24,32,2227.0,966,2016,10,30,14,4,18.0,12.0,7.0,0.0,11.0,161.0,4.0,0.0,8.0,18.0,14.0,7.0,0.0,11.0,45.0,4.0,0.0,8.0,14.0,20.0,7.0,0.0,75.0,18.0,4.0,1.0,8.0,17.0,10.0,7.0,0.0,1.0,18.0,4.0,1.0,7.0,21.0,17.0,6.0,0.0,11.0,162.0,4.0,0.0,6.0,12.0,18.0,6.0,0.0,3.0,401.0,4.0,0.0,6.0,17.0,16.0,6.0,0.0,11.0,103.0,4.0,0.0,6.0,19.0,15.0,6.0,0.0,11.0,264.0,4.0,0.0,6.0,16.0,17.0,6.0,0.0,6.0,153.0,4.0,0.0,6.0,17.0,14.0,6.0,0.0,11.0,678.0,4.0,0.0,6.0,21.0,14.0,6.0,0.0,11.0,-7.0,4.0,0.0,6.0,16.0,19.0,6.0,0.0,31.0,7.0,4.0,0.0,6.0,15.0,14.0,6.0,0.0,11.0,109.0,4.0,0.0,6.0,17.0,7.0,6.0,0.0,11.0,2.0,4.0,6.0,6.0,17.0,17.0,0.0,0.0,11.0,5.0,4.0,0.0,0.0,19.0,11.0,0.0,0.0,11.0,7.0,4.0,0.0,0.0,15.0,12.0,0.0,0.0,1.0,10.0,4.0,0.0,0.0,18.0,17.0,0.0,0.0,54.0,10.0,1.0,0.0,0.0,9.0,11.0,55.0,0.0,1.0,3.0,1.0,20.0,181.0,7.0,9.0,55.0,0.0,1.0,785.0,1.0,14.0,161.0,8.0,8.0,53.0,0.0,1.0,161.0,1.0,4.0,147.0,6.0,5.0,49.0,0.0,1.0,2.0,1.0,22.0,143.0,7.0,14.0,39.0,0.0,11.0,45.0,1.0,10.0,121.0,9.0,10.0,39.0,0.0,1.0,18.0,1.0,1.0,111.0,0
826,22,32,2227.0,966,2016,10,30,18,5,13.0,11.0,25.0,0.0,11.0,161.0,5.0,8.0,55.0,13.0,13.0,25.0,0.0,11.0,45.0,5.0,0.0,47.0,15.0,14.0,25.0,0.0,11.0,18.0,5.0,0.0,47.0,7.0,9.0,25.0,0.0,1.0,18.0,5.0,2.0,47.0,17.0,19.0,23.0,0.0,84.0,162.0,5.0,0.0,45.0,19.0,14.0,23.0,0.0,1.0,401.0,5.0,0.0,45.0,19.0,15.0,23.0,0.0,11.0,103.0,5.0,0.0,45.0,12.0,16.0,23.0,0.0,11.0,264.0,5.0,4.0,45.0,15.0,10.0,23.0,0.0,1.0,153.0,5.0,5.0,41.0,20.0,22.0,22.0,0.0,31.0,678.0,5.0,4.0,36.0,7.0,22.0,22.0,0.0,22.0,-7.0,5.0,0.0,32.0,13.0,12.0,22.0,0.0,11.0,13.0,5.0,2.0,32.0,9.0,20.0,22.0,0.0,3.0,7.0,5.0,4.0,30.0,13.0,10.0,22.0,0.0,11.0,109.0,5.0,9.0,26.0,8.0,15.0,21.0,0.0,11.0,2.0,9.0,0.0,57.0,6.0,3.0,21.0,0.0,1.0,5.0,9.0,27.0,57.0,15.0,7.0,6.0,0.0,11.0,7.0,9.0,18.0,30.0,18.0,22.0,0.0,0.0,31.0,10.0,9.0,12.0,12.0,9.0,10.0,95.0,0.0,1.0,3.0,9.0,9.0,187.0,7.0,7.0,94.0,0.0,11.0,785.0,9.0,6.0,178.0,4.0,4.0,88.0,0.0,1.0,2227.0,9.0,22.0,172.0,4.0,13.0,76.0,0.0,3.0,161.0,9.0,1.0,150.0,11.0,5.0,76.0,0.0,1.0,2.0,9.0,10.0,149.0,10.0,13.0,66.0,0.0,11.0,45.0,9.0,0.0,139.0,0
828,26,32,2227.0,966,2016,10,30,15,15,16.0,14.0,0.0,0.0,11.0,161.0,15.0,0.0,0.0,19.0,15.0,0.0,0.0,11.0,45.0,15.0,0.0,0.0,17.0,12.0,0.0,0.0,11.0,18.0,15.0,0.0,0.0,16.0,17.0,0.0,0.0,11.0,18.0,15.0,0.0,0.0,19.0,16.0,0.0,0.0,11.0,162.0,15.0,0.0,0.0,20.0,19.0,0.0,0.0,6.0,401.0,15.0,0.0,0.0,22.0,18.0,0.0,0.0,12.0,103.0,15.0,0.0,0.0,20.0,20.0,0.0,0.0,12.0,264.0,15.0,0.0,0.0,21.0,15.0,0.0,0.0,11.0,678.0,15.0,0.0,0.0,20.0,17.0,0.0,0.0,11.0,-7.0,15.0,0.0,0.0,19.0,15.0,0.0,0.0,12.0,13.0,15.0,0.0,0.0,17.0,16.0,0.0,0.0,4.0,7.0,15.0,0.0,0.0,19.0,12.0,0.0,0.0,11.0,109.0,15.0,0.0,0.0,22.0,14.0,0.0,0.0,11.0,2.0,15.0,0.0,0.0,15.0,16.0,0.0,0.0,11.0,5.0,15.0,0.0,0.0,17.0,12.0,0.0,0.0,11.0,7.0,15.0,0.0,0.0,16.0,17.0,0.0,0.0,5.0,10.0,15.0,0.0,0.0,18.0,14.0,9.0,0.0,11.0,3.0,15.0,0.0,36.0,14.0,16.0,9.0,0.0,12.0,785.0,15.0,0.0,36.0,14.0,12.0,9.0,0.0,1.0,2227.0,15.0,0.0,36.0,16.0,15.0,9.0,0.0,31.0,161.0,15.0,2.0,36.0,17.0,20.0,9.0,0.0,4.0,2.0,15.0,8.0,34.0,17.0,14.0,9.0,0.0,11.0,45.0,15.0,0.0,26.0,17.0,11.0,9.0,0.0,1.0,18.0,15.0,1.0,26.0,0
830,19,32,2227.0,966,2016,10,30,3,9,4.0,20.0,165.0,1.0,6.0,161.0,9.0,15.0,400.0,5.0,2.0,165.0,1.0,1.0,45.0,9.0,26.0,385.0,3.0,2.0,147.0,1.0,1.0,18.0,9.0,43.0,359.0,4.0,6.0,129.0,1.0,1.0,18.0,9.0,26.0,316.0,7.0,7.0,121.0,1.0,1.0,162.0,9.0,16.0,290.0,2.0,11.0,115.0,1.0,1.0,401.0,9.0,18.0,274.0,4.0,3.0,115.0,1.0,1.0,103.0,9.0,33.0,256.0,4.0,5.0,100.0,1.0,1.0,264.0,9.0,25.0,223.0,3.0,2.0,90.0,1.0,1.0,153.0,9.0,30.0,198.0,9.0,2.0,72.0,1.0,1.0,678.0,9.0,28.0,168.0,9.0,8.0,54.0,1.0,1.0,-7.0,9.0,10.0,140.0,5.0,4.0,50.0,1.0,1.0,13.0,9.0,18.0,130.0,21.0,18.0,38.0,1.0,3.0,7.0,9.0,18.0,112.0,4.0,1.0,38.0,1.0,1.0,109.0,9.0,37.0,94.0,9.0,19.0,13.0,0.0,131.0,2.0,5.0,0.0,17.0,9.0,8.0,13.0,0.0,1.0,5.0,5.0,6.0,17.0,10.0,6.0,9.0,0.0,1.0,7.0,5.0,8.0,11.0,5.0,10.0,1.0,0.0,1.0,10.0,5.0,3.0,3.0,11.0,16.0,49.0,0.0,11.0,3.0,5.0,0.0,67.0,10.0,9.0,49.0,0.0,11.0,785.0,5.0,2.0,67.0,8.0,9.0,47.0,0.0,1.0,2227.0,5.0,2.0,65.0,10.0,4.0,45.0,0.0,1.0,161.0,5.0,18.0,63.0,9.0,10.0,33.0,0.0,1.0,2.0,5.0,1.0,45.0,15.0,9.0,32.0,0.0,1.0,45.0,5.0,3.0,44.0,0
